Regiao,Ano,Quantidade,Tipo_Crime
Samambaia,2016,4954,Roubo a Transeunte
Samambaia,2016,880,Roubo de Veículo
Samambaia,2016,314,Roubo em Comércio
Samambaia,2016,613,Roubo em Transporte Coletivo
Samambaia,2017,467,Furto em Veículo
Samambaia,2017,48,Homicídio
Samambaia,2017,0,LCSM (Lesão Corporal Seguida de Morte)
Samambaia,2017,3,Latrocínio
Samambaia,2017,4510,Roubo a Transeunte
Samambaia,2017,643,Roubo de Veículo
Samambaia,2017,195,Roubo em Comércio
Samambaia,2017,735,Roubo em Transporte Coletivo
Samambaia,2018,399,Furto em Veículo
Samambaia,2018,31,Homicídio
Samambaia,2018,0,LCSM (Lesão Corporal Seguida de Morte)
Samambaia,2018,2,Latrocínio
Samambaia,2018,3305,Roubo a Transeunte
Samambaia,2018,493,Roubo de Veículo
Samambaia,2018,182,Roubo em Comércio
Samambaia,2018,536,Roubo em Transporte Coletivo
Samambaia,2019,477,Furto em Veículo
Samambaia,2019,43,Homicídio
Samambaia,2019,0,LCSM (Lesão Corporal Seguida de Morte)
Samambaia,2019,0,Latrocínio
Samambaia,2019,3111,Roubo a Transeunte
Samambaia,2019,510,Roubo de Veículo
Samambaia,2019,124,Roubo em Comércio
Samambaia,2019,517,Roubo em Transporte Coletivo
Samambaia,2020,368,Furto em Veículo
Samambaia,2020,40,Homicídio
Samambaia,2020,0,LCSM (Lesão Corporal Seguida de Morte)
Samambaia,2020,1,Latrocínio
Samambaia,2020,2303,Roubo a Transeunte
Samambaia,2020,309,Roubo de Veículo
Samambaia,2020,84,Roubo em Comércio
Samambaia,2020,209,Roubo em Transporte Coletivo
Samambaia,2021,329,Furto em Veículo
Samambaia,2021,16,Homicídio
Samambaia,2021,3,LCSM (Lesão Corporal Seguida de Morte)
Samambaia,2021,2,Latrocínio
Samambaia,2021,1985,Roubo a Transeunte
Samambaia,2021,314,Roubo de Veículo
Samambaia,2021,74,Roubo em Comércio
Samambaia,2021,224,Roubo em Transporte Coletivo
Samambaia,2022,411,Furto em Veículo
Samambaia,2022,18,Homicídio
Samambaia,2022,0,LCSM (Lesão Corporal Seguida de Morte)
Samambaia,2022,2,Latrocínio
Samambaia,2022,1766,Roubo a Transeunte
Samambaia,2022,222,Roubo de Veículo
Samambaia,2022,66,Roubo em Comércio
Samambaia,2022,268,Roubo em Transporte Coletivo
Samambaia,2023,327,Furto em Veículo
Samambaia,2023,22,Homicídio
Samambaia,2023,0,LCSM (Lesão Corporal Seguida de Morte)
Samambaia,2023,2,Latrocínio
Samambaia,2023,1295,Roubo a Transeunte
Samambaia,2023,210,Roubo de Veículo
Samambaia,2023,66,Roubo em Comércio
Samambaia,2023,137,Roubo em Transporte Coletivo
Samambaia,2024,316,Furto em Veículo
Samambaia,2024,12,Homicídio
Samambaia,2024,3,LCSM (Lesão Corporal Seguida de Morte)
Samambaia,2024,1,Latrocínio
Samambaia,2024,1117,Roubo a Transeunte
Samambaia,2024,164,Roubo de Veículo
Samambaia,2024,23,Roubo em Comércio
Samambaia,2024,40,Roubo em Transporte Coletivo
Santa Maria,2015,180,Furto em Veículo
Santa Maria,2015,53,Homicídio
Santa Maria,2015,0,LCSM (Lesão Corporal Seguida de Morte)
Santa Maria,2015,6,Latrocínio
Santa Maria,2015,1919,Roubo a Transeunte
Santa Maria,2015,243,Roubo de Veículo
Santa Maria,2015,139,Roubo em Comércio
Santa Maria,2015,177,Roubo em Transporte Coletivo
Santa Maria,2016,273,Furto em Veículo
Santa Maria,2016,35,Homicídio
Santa Maria,2016,0,LCSM (Lesão Corporal Seguida de Morte)
Santa Maria,2016,4,Latrocínio
Santa Maria,2016,2442,Roubo a Transeunte
Santa Maria,2016,390,Roubo de Veículo
Santa Maria,2016,207,Roubo em Comércio
Santa Maria,2016,240,Roubo em Transporte Coletivo
Santa Maria,2017,236,Furto em Veículo
Santa Maria,2017,36,Homicídio
Santa Maria,2017,0,LCSM (Lesão Corporal Seguida de Morte)
Santa Maria,2017,1,Latrocínio
Santa Maria,2017,2026,Roubo a Transeunte
Santa Maria,2017,355,Roubo de Veículo
Santa Maria,2017,106,Roubo em Comércio
Santa Maria,2017,145,Roubo em Transporte Coletivo
Santa Maria,2018,241,Furto em Veículo
Santa Maria,2018,18,Homicídio
Santa Maria,2018,0,LCSM (Lesão Corporal Seguida de Morte)
Santa Maria,2018,1,Latrocínio
Santa Maria,2018,1989,Roubo a Transeunte
Santa Maria,2018,285,Roubo de Veículo
Santa Maria,2018,103,Roubo em Comércio
Santa Maria,2018,59,Roubo em Transporte Coletivo
Santa Maria,2019,190,Furto em Veículo
Santa Maria,2019,18,Homicídio
Santa Maria,2019,1,LCSM (Lesão Corporal Seguida de Morte)
Santa Maria,2019,0,Latrocínio
Santa Maria,2019,1712,Roubo a Transeunte
Santa Maria,2019,217,Roubo de Veículo
Santa Maria,2019,64,Roubo em Comércio
Santa Maria,2019,111,Roubo em Transporte Coletivo
Santa Maria,2020,145,Furto em Veículo
Santa Maria,2020,18,Homicídio
Santa Maria,2020,1,LCSM (Lesão Corporal Seguida de Morte)
Santa Maria,2020,1,Latrocínio
Santa Maria,2020,1276,Roubo a Transeunte
Santa Maria,2020,129,Roubo de Veículo
Santa Maria,2020,39,Roubo em Comércio
Santa Maria,2020,52,Roubo em Transporte Coletivo
Santa Maria,2021,127,Furto em Veículo
Santa Maria,2021,17,Homicídio
Santa Maria,2021,0,LCSM (Lesão Corporal Seguida de Morte)
Santa Maria,2021,0,Latrocínio
Santa Maria,2021,1039,Roubo a Transeunte
Santa Maria,2021,98,Roubo de Veículo
Santa Maria,2021,72,Roubo em Comércio
Santa Maria,2021,55,Roubo em Transporte Coletivo
Santa Maria,2022,107,Furto em Veículo
Santa Maria,2022,15,Homicídio
Santa Maria,2022,0,LCSM (Lesão Corporal Seguida de Morte)
Santa Maria,2022,2,Latrocínio
Santa Maria,2022,937,Roubo a Transeunte
Santa Maria,2022,111,Roubo de Veículo
Santa Maria,2022,36,Roubo em Comércio
Santa Maria,2022,39,Roubo em Transporte Coletivo
Santa Maria,2023,97,Furto em Veículo
Santa Maria,2023,15,Homicídio
Santa Maria,2023,0,LCSM (Lesão Corporal Seguida de Morte)
Santa Maria,2023,2,Latrocínio
Santa Maria,2023,691,Roubo a Transeunte
Santa Maria,2023,95,Roubo de Veículo
Santa Maria,2023,45,Roubo em Comércio
Santa Maria,2023,41,Roubo em Transporte Coletivo
Santa Maria,2024,79,Furto em Veículo
Santa Maria,2024,12,Homicídio
Santa Maria,2024,2,LCSM (Lesão Corporal Seguida de Morte)
Santa Maria,2024,0,Latrocínio
Santa Maria,2024,629,Roubo a Transeunte
Santa Maria,2024,53,Roubo de Veículo
Santa Maria,2024,33,Roubo em Comércio
Santa Maria,2024,24,Roubo em Transporte Coletivo
Sobradinho,2015,225,Furto em Veículo
Sobradinho,2015,20,Homicídio
Sobradinho,2015,0,LCSM (Lesão Corporal Seguida de Morte)
Sobradinho,2015,2,Latrocínio
Sobradinho,2015,652,Roubo a Transeunte
Sobradinho,2015,104,Roubo de Veículo
Sobradinho,2015,76,Roubo em Comércio
Sobradinho,2015,43,Roubo em Transporte Coletivo
Sobradinho,2016,269,Furto em Veículo
Sobradinho,2016,15,Homicídio
Sobradinho,2016,1,LCSM (Lesão Corporal Seguida de Morte)
Sobradinho,2016,2,Latrocínio
Sobradinho,2016,853,Roubo a Transeunte
Sobradinho,2016,154,Roubo de Veículo
Sobradinho,2016,103,Roubo em Comércio
Sobradinho,2016,51,Roubo em Transporte Coletivo
Sobradinho,2017,376,Furto em Veículo
Sobradinho,2017,15,Homicídio
Sobradinho,2017,1,LCSM (Lesão Corporal Seguida de Morte)
Sobradinho,2017,1,Latrocínio
Sobradinho,2017,938,Roubo a Transeunte
Sobradinho,2017,117,Roubo de Veículo
Sobradinho,2017,91,Roubo em Comércio
Sobradinho,2017,35,Roubo em Transporte Coletivo
Sobradinho,2018,187,Furto em Veículo
Sobradinho,2018,12,Homicídio
Sobradinho,2018,0,LCSM (Lesão Corporal Seguida de Morte)
Sobradinho,2018,1,Latrocínio
Sobradinho,2018,843,Roubo a Transeunte
Sobradinho,2018,116,Roubo de Veículo
Sobradinho,2018,53,Roubo em Comércio
Sobradinho,2018,23,Roubo em Transporte Coletivo
Sobradinho,2019,165,Furto em Veículo
Sobradinho,2019,15,Homicídio
Sobradinho,2019,0,LCSM (Lesão Corporal Seguida de Morte)
Sobradinho,2019,3,Latrocínio
Sobradinho,2019,692,Roubo a Transeunte
Sobradinho,2019,116,Roubo de Veículo
Sobradinho,2019,44,Roubo em Comércio
Sobradinho,2019,15,Roubo em Transporte Coletivo
Sobradinho,2020,130,Furto em Veículo
Sobradinho,2020,6,Homicídio
Sobradinho,2020,1,LCSM (Lesão Corporal Seguida de Morte)
Sobradinho,2020,1,Latrocínio
Sobradinho,2020,424,Roubo a Transeunte
Sobradinho,2020,55,Roubo de Veículo
Sobradinho,2020,19,Roubo em Comércio
Sobradinho,2020,24,Roubo em Transporte Coletivo
Sobradinho,2021,110,Furto em Veículo
Sobradinho,2021,4,Homicídio
Sobradinho,2021,1,LCSM (Lesão Corporal Seguida de Morte)
Sobradinho,2021,0,Latrocínio
Sobradinho,2021,285,Roubo a Transeunte
Sobradinho,2021,45,Roubo de Veículo
Sobradinho,2021,14,Roubo em Comércio
Sobradinho,2021,3,Roubo em Transporte Coletivo
Sobradinho,2022,98,Furto em Veículo
Sobradinho,2022,3,Homicídio
Sobradinho,2022,0,LCSM (Lesão Corporal Seguida de Morte)
Sobradinho,2022,0,Latrocínio
Sobradinho,2022,238,Roubo a Transeunte
Sobradinho,2022,33,Roubo de Veículo
Sobradinho,2022,3,Roubo em Comércio
Sobradinho,2022,2,Roubo em Transporte Coletivo
Sobradinho,2023,88,Furto em Veículo
Sobradinho,2023,4,Homicídio
Sobradinho,2023,0,LCSM (Lesão Corporal Seguida de Morte)
Sobradinho,2023,1,Latrocínio
Sobradinho,2023,212,Roubo a Transeunte
Sobradinho,2023,44,Roubo de Veículo
Sobradinho,2023,2,Roubo em Comércio
Sobradinho,2023,7,Roubo em Transporte Coletivo
Sobradinho,2024,79,Furto em Veículo
Sobradinho,2024,9,Homicídio
Sobradinho,2024,0,LCSM (Lesão Corporal Seguida de Morte)
Sobradinho,2024,0,Latrocínio
Sobradinho,2024,227,Roubo a Transeunte
Sobradinho,2024,19,Roubo de Veículo
Sobradinho,2024,6,Roubo em Comércio
Sobradinho,2024,4,Roubo em Transporte Coletivo
Sobradinho II,2015,63,Furto em Veículo
Sobradinho II,2015,20,Homicídio
Sobradinho II,2015,0,LCSM (Lesão Corporal Seguida de Morte)
Sobradinho II,2015,2,Latrocínio
Sobradinho II,2015,322,Roubo a Transeunte
Sobradinho II,2015,32,Roubo de Veículo
Sobradinho II,2015,53,Roubo em Comércio
Sobradinho II,2015,13,Roubo em Transporte Coletivo
Sobradinho II,2016,61,Furto em Veículo
Sobradinho II,2016,23,Homicídio
Sobradinho II,2016,0,LCSM (Lesão Corporal Seguida de Morte)
Sobradinho II,2016,1,Latrocínio
Sobradinho II,2016,426,Roubo a Transeunte
Sobradinho II,2016,44,Roubo de Veículo
Sobradinho II,2016,67,Roubo em Comércio
Sobradinho II,2016,9,Roubo em Transporte Coletivo
Sobradinho II,2017,98,Furto em Veículo
Sobradinho II,2017,24,Homicídio
Sobradinho II,2017,0,LCSM (Lesão Corporal Seguida de Morte)
Sobradinho II,2017,0,Latrocínio
Sobradinho II,2017,547,Roubo a Transeunte
Sobradinho II,2017,81,Roubo de Veículo
Sobradinho II,2017,62,Roubo em Comércio
Sobradinho II,2017,33,Roubo em Transporte Coletivo
Sobradinho II,2018,76,Furto em Veículo
Sobradinho II,2018,13,Homicídio
Sobradinho II,2018,0,LCSM (Lesão Corporal Seguida de Morte)
Sobradinho II,2018,2,Latrocínio
Sobradinho II,2018,415,Roubo a Transeunte
Sobradinho II,2018,53,Roubo de Veículo
Sobradinho II,2018,42,Roubo em Comércio
Sobradinho II,2018,22,Roubo em Transporte Coletivo
Sobradinho II,2019,82,Furto em Veículo
Sobradinho II,2019,8,Homicídio
Sobradinho II,2019,0,LCSM (Lesão Corporal Seguida de Morte)
Sobradinho II,2019,0,Latrocínio
Sobradinho II,2019,391,Roubo a Transeunte
Sobradinho II,2019,28,Roubo de Veículo
Sobradinho II,2019,14,Roubo em Comércio
Sobradinho II,2019,12,Roubo em Transporte Coletivo
Sobradinho II,2020,56,Furto em Veículo
Sobradinho II,2020,8,Homicídio
Sobradinho II,2020,0,LCSM (Lesão Corporal Seguida de Morte)
Sobradinho II,2020,0,Latrocínio
Sobradinho II,2020,281,Roubo a Transeunte
Sobradinho II,2020,24,Roubo de Veículo
Sobradinho II,2020,18,Roubo em Comércio
Sobradinho II,2020,10,Roubo em Transporte Coletivo
Sobradinho II,2021,36,Furto em Veículo
Sobradinho II,2021,6,Homicídio
Sobradinho II,2021,0,LCSM (Lesão Corporal Seguida de Morte)
Sobradinho II,2021,0,Latrocínio
Sobradinho II,2021,201,Roubo a Transeunte
Sobradinho II,2021,20,Roubo de Veículo
Sobradinho II,2021,26,Roubo em Comércio
Sobradinho II,2021,2,Roubo em Transporte Coletivo
Sobradinho II,2022,49,Furto em Veículo
Sobradinho II,2022,8,Homicídio
Sobradinho II,2022,0,LCSM (Lesão Corporal Seguida de Morte)
Sobradinho II,2022,1,Latrocínio
Sobradinho II,2022,152,Roubo a Transeunte
Sobradinho II,2022,18,Roubo de Veículo
Sobradinho II,2022,9,Roubo em Comércio
Sobradinho II,2022,4,Roubo em Transporte Coletivo
Sobradinho II,2023,40,Furto em Veículo
Sobradinho II,2023,6,Homicídio
Sobradinho II,2023,0,LCSM (Lesão Corporal Seguida de Morte)
Sobradinho II,2023,0,Latrocínio
Sobradinho II,2023,120,Roubo a Transeunte
Sobradinho II,2023,14,Roubo de Veículo
Sobradinho II,2023,13,Roubo em Comércio
Sobradinho II,2023,8,Roubo em Transporte Coletivo
Sobradinho II,2024,30,Furto em Veículo
Sobradinho II,2024,7,Homicídio
Sobradinho II,2024,0,LCSM (Lesão Corporal Seguida de Morte)
Sobradinho II,2024,0,Latrocínio
Sobradinho II,2024,97,Roubo a Transeunte
Sobradinho II,2024,13,Roubo de Veículo
Sobradinho II,2024,2,Roubo em Comércio
Sobradinho II,2024,1,Roubo em Transporte Coletivo
Sol Nascente/Pôr do Sol,2015,0,Furto em Veículo
Sol Nascente/Pôr do Sol,2015,0,Homicídio
Sol Nascente/Pôr do Sol,2015,0,LCSM (Lesão Corporal Seguida de Morte)
Sol Nascente/Pôr do Sol,2015,0,Latrocínio
Sol Nascente/Pôr do Sol,2015,0,Roubo a Transeunte
Sol Nascente/Pôr do Sol,2015,0,Roubo de Veículo
Sol Nascente/Pôr do Sol,2015,0,Roubo em Comércio
Sol Nascente/Pôr do Sol,2015,0,Roubo em Transporte Coletivo
Sol Nascente/Pôr do Sol,2016,0,Furto em Veículo
Sol Nascente/Pôr do Sol,2016,0,Homicídio
Sol Nascente/Pôr do Sol,2016,0,LCSM (Lesão Corporal Seguida de Morte)
Sol Nascente/Pôr do Sol,2016,0,Latrocínio
Sol Nascente/Pôr do Sol,2016,0,Roubo a Transeunte
Sol Nascente/Pôr do Sol,2016,0,Roubo de Veículo
Sol Nascente/Pôr do Sol,2016,0,Roubo em Comércio
Sol Nascente/Pôr do Sol,2016,0,Roubo em Transporte Coletivo
Sol Nascente/Pôr do Sol,2017,0,Furto em Veículo
Sol Nascente/Pôr do Sol,2017,0,Homicídio
Sol Nascente/Pôr do Sol,2017,0,LCSM (Lesão Corporal Seguida de Morte)
Sol Nascente/Pôr do Sol,2017,0,Latrocínio
Sol Nascente/Pôr do Sol,2017,0,Roubo a Transeunte
Sol Nascente/Pôr do Sol,2017,0,Roubo de Veículo
Sol Nascente/Pôr do Sol,2017,0,Roubo em Comércio
Sol Nascente/Pôr do Sol,2017,0,Roubo em Transporte Coletivo
Sol Nascente/Pôr do Sol,2018,0,Furto em Veículo
Sol Nascente/Pôr do Sol,2018,0,Homicídio
Sol Nascente/Pôr do Sol,2018,0,LCSM (Lesão Corporal Seguida de Morte)
Sol Nascente/Pôr do Sol,2018,0,Latrocínio
Sol Nascente/Pôr do Sol,2018,0,Roubo a Transeunte
Sol Nascente/Pôr do Sol,2018,0,Roubo de Veículo
Sol Nascente/Pôr do Sol,2018,0,Roubo em Comércio
Sol Nascente/Pôr do Sol,2018,0,Roubo em Transporte Coletivo
Sol Nascente/Pôr do Sol,2019,0,Furto em Veículo
Sol Nascente/Pôr do Sol,2019,0,Homicídio
Sol Nascente/Pôr do Sol,2019,0,LCSM (Lesão Corporal Seguida de Morte)
Sol Nascente/Pôr do Sol,2019,0,Latrocínio
Sol Nascente/Pôr do Sol,2019,0,Roubo a Transeunte
Sol Nascente/Pôr do Sol,2019,0,Roubo de Veículo
Sol Nascente/Pôr do Sol,2019,0,Roubo em Comércio
Sol Nascente/Pôr do Sol,2019,0,Roubo em Transporte Coletivo
Sol Nascente/Pôr do Sol,2020,61,Furto em Veículo
Sol Nascente/Pôr do Sol,2020,22,Homicídio
Sol Nascente/Pôr do Sol,2020,1,LCSM (Lesão Corporal Seguida de Morte)
Sol Nascente/Pôr do Sol,2020,4,Latrocínio
Sol Nascente/Pôr do Sol,2020,403,Roubo a Transeunte
Sol Nascente/Pôr do Sol,2020,66,Roubo de Veículo
Sol Nascente/Pôr do Sol,2020,26,Roubo em Comércio
Sol Nascente/Pôr do Sol,2020,56,Roubo em Transporte Coletivo
Sol Nascente/Pôr do Sol,2021,43,Furto em Veículo
Sol Nascente/Pôr do Sol,2021,27,Homicídio
Sol Nascente/Pôr do Sol,2021,0,LCSM (Lesão Corporal Seguida de Morte)
Sol Nascente/Pôr do Sol,2021,3,Latrocínio
Sol Nascente/Pôr do Sol,2021,366,Roubo a Transeunte
Sol Nascente/Pôr do Sol,2021,62,Roubo de Veículo
Sol Nascente/Pôr do Sol,2021,19,Roubo em Comércio
Sol Nascente/Pôr do Sol,2021,13,Roubo em Transporte Coletivo
Sol Nascente/Pôr do Sol,2022,39,Furto em Veículo
Sol Nascente/Pôr do Sol,2022,17,Homicídio
Sol Nascente/Pôr do Sol,2022,0,LCSM (Lesão Corporal Seguida de Morte)
Sol Nascente/Pôr do Sol,2022,0,Latrocínio
Sol Nascente/Pôr do Sol,2022,376,Roubo a Transeunte
Sol Nascente/Pôr do Sol,2022,57,Roubo de Veículo
Sol Nascente/Pôr do Sol,2022,13,Roubo em Comércio
Sol Nascente/Pôr do Sol,2022,11,Roubo em Transporte Coletivo
Sol Nascente/Pôr do Sol,2023,40,Furto em Veículo
Sol Nascente/Pôr do Sol,2023,12,Homicídio
Sol Nascente/Pôr do Sol,2023,0,LCSM (Lesão Corporal Seguida de Morte)
Sol Nascente/Pôr do Sol,2023,1,Latrocínio
Sol Nascente/Pôr do Sol,2023,260,Roubo a Transeunte
Sol Nascente/Pôr do Sol,2023,39,Roubo de Veículo
Sol Nascente/Pôr do Sol,2023,13,Roubo em Comércio
Sol Nascente/Pôr do Sol,2023,6,Roubo em Transporte Coletivo
Sol Nascente/Pôr do Sol,2024,40,Furto em Veículo
Sol Nascente/Pôr do Sol,2024,11,Homicídio
Sol Nascente/Pôr do Sol,2024,0,LCSM (Lesão Corporal Seguida de Morte)
Sol Nascente/Pôr do Sol,2024,0,Latrocínio
Sol Nascente/Pôr do Sol,2024,213,Roubo a Transeunte
Sol Nascente/Pôr do Sol,2024,32,Roubo de Veículo
Sol Nascente/Pôr do Sol,2024,10,Roubo em Comércio
Sol Nascente/Pôr do Sol,2024,1,Roubo em Transporte Coletivo
Sudoeste/Octogonal,2015,178,Furto em Veículo
Sudoeste/Octogonal,2015,0,Homicídio
Sudoeste/Octogonal,2015,0,LCSM (Lesão Corporal Seguida de Morte)
Sudoeste/Octogonal,2015,0,Latrocínio
Sudoeste/Octogonal,2015,76,Roubo a Transeunte
Sudoeste/Octogonal,2015,26,Roubo de Veículo
Sudoeste/Octogonal,2015,15,Roubo em Comércio
Sudoeste/Octogonal,2015,2,Roubo em Transporte Coletivo
Sudoeste/Octogonal,2016,197,Furto em Veículo
Sudoeste/Octogonal,2016,1,Homicídio
Sudoeste/Octogonal,2016,0,LCSM (Lesão Corporal Seguida de Morte)
Sudoeste/Octogonal,2016,0,Latrocínio
Sudoeste/Octogonal,2016,75,Roubo a Transeunte
Sudoeste/Octogonal,2016,14,Roubo de Veículo
Sudoeste/Octogonal,2016,9,Roubo em Comércio
Sudoeste/Octogonal,2016,4,Roubo em Transporte Coletivo
Sudoeste/Octogonal,2017,252,Furto em Veículo
Sudoeste/Octogonal,2017,0,Homicídio
Sudoeste/Octogonal,2017,0,LCSM (Lesão Corporal Seguida de Morte)
Sudoeste/Octogonal,2017,0,Latrocínio
Sudoeste/Octogonal,2017,82,Roubo a Transeunte
Sudoeste/Octogonal,2017,14,Roubo de Veículo
Sudoeste/Octogonal,2017,12,Roubo em Comércio
Sudoeste/Octogonal,2017,0,Roubo em Transporte Coletivo
Sudoeste/Octogonal,2018,269,Furto em Veículo
Sudoeste/Octogonal,2018,0,Homicídio
Sudoeste/Octogonal,2018,0,LCSM (Lesão Corporal Seguida de Morte)
Sudoeste/Octogonal,2018,0,Latrocínio
Sudoeste/Octogonal,2018,76,Roubo a Transeunte
Sudoeste/Octogonal,2018,12,Roubo de Veículo
Sudoeste/Octogonal,2018,11,Roubo em Comércio
Sudoeste/Octogonal,2018,3,Roubo em Transporte Coletivo
Sudoeste/Octogonal,2019,89,Furto em Veículo
Sudoeste/Octogonal,2019,1,Homicídio
Sudoeste/Octogonal,2019,1,LCSM (Lesão Corporal Seguida de Morte)
Sudoeste/Octogonal,2019,0,Latrocínio
Sudoeste/Octogonal,2019,75,Roubo a Transeunte
Sudoeste/Octogonal,2019,4,Roubo de Veículo
Sudoeste/Octogonal,2019,1,Roubo em Comércio
Sudoeste/Octogonal,2019,1,Roubo em Transporte Coletivo
Sudoeste/Octogonal,2020,52,Furto em Veículo
Sudoeste/Octogonal,2020,2,Homicídio
Sudoeste/Octogonal,2020,0,LCSM (Lesão Corporal Seguida de Morte)
Sudoeste/Octogonal,2020,0,Latrocínio
Sudoeste/Octogonal,2020,34,Roubo a Transeunte
Sudoeste/Octogonal,2020,6,Roubo de Veículo
Sudoeste/Octogonal,2020,1,Roubo em Comércio
Sudoeste/Octogonal,2020,0,Roubo em Transporte Coletivo
Sudoeste/Octogonal,2021,56,Furto em Veículo
Sudoeste/Octogonal,2021,0,Homicídio
Sudoeste/Octogonal,2021,0,LCSM (Lesão Corporal Seguida de Morte)
Sudoeste/Octogonal,2021,0,Latrocínio
Sudoeste/Octogonal,2021,38,Roubo a Transeunte
Sudoeste/Octogonal,2021,3,Roubo de Veículo
Sudoeste/Octogonal,2021,4,Roubo em Comércio
Sudoeste/Octogonal,2021,3,Roubo em Transporte Coletivo
Sudoeste/Octogonal,2022,104,Furto em Veículo
Sudoeste/Octogonal,2022,2,Homicídio
Sudoeste/Octogonal,2022,0,LCSM (Lesão Corporal Seguida de Morte)
Sudoeste/Octogonal,2022,0,Latrocínio
Sudoeste/Octogonal,2022,35,Roubo a Transeunte
Sudoeste/Octogonal,2022,1,Roubo de Veículo
Sudoeste/Octogonal,2022,2,Roubo em Comércio
Sudoeste/Octogonal,2022,5,Roubo em Transporte Coletivo
Sudoeste/Octogonal,2023,78,Furto em Veículo
Sudoeste/Octogonal,2023,1,Homicídio
Sudoeste/Octogonal,2023,0,LCSM (Lesão Corporal Seguida de Morte)
Sudoeste/Octogonal,2023,0,Latrocínio
Sudoeste/Octogonal,2023,31,Roubo a Transeunte
Sudoeste/Octogonal,2023,3,Roubo de Veículo
Sudoeste/Octogonal,2023,3,Roubo em Comércio
Sudoeste/Octogonal,2023,0,Roubo em Transporte Coletivo
Sudoeste/Octogonal,2024,67,Furto em Veículo
Sudoeste/Octogonal,2024,0,Homicídio
Sudoeste/Octogonal,2024,0,LCSM (Lesão Corporal Seguida de Morte)
Sudoeste/Octogonal,2024,0,Latrocínio
Sudoeste/Octogonal,2024,23,Roubo a Transeunte
Sudoeste/Octogonal,2024,2,Roubo de Veículo
Sudoeste/Octogonal,2024,2,Roubo em Comércio
Sudoeste/Octogonal,2024,3,Roubo em Transporte Coletivo
São Sebastião,2015,66,Furto em Veículo
São Sebastião,2015,26,Homicídio
São Sebastião,2015,1,LCSM (Lesão Corporal Seguida de Morte)
São Sebastião,2015,0,Latrocínio
São Sebastião,2015,785,Roubo a Transeunte
São Sebastião,2015,121,Roubo de Veículo
São Sebastião,2015,119,Roubo em Comércio
São Sebastião,2015,5,Roubo em Transporte Coletivo
São Sebastião,2016,92,Furto em Veículo
São Sebastião,2016,40,Homicídio
São Sebastião,2016,0,LCSM (Lesão Corporal Seguida de Morte)
São Sebastião,2016,4,Latrocínio
São Sebastião,2016,1269,Roubo a Transeunte
São Sebastião,2016,116,Roubo de Veículo
São Sebastião,2016,189,Roubo em Comércio
São Sebastião,2016,20,Roubo em Transporte Coletivo
São Sebastião,2017,103,Furto em Veículo
São Sebastião,2017,30,Homicídio
São Sebastião,2017,0,LCSM (Lesão Corporal Seguida de Morte)
São Sebastião,2017,1,Latrocínio
São Sebastião,2017,1378,Roubo a Transeunte
São Sebastião,2017,105,Roubo de Veículo
São Sebastião,2017,121,Roubo em Comércio
São Sebastião,2017,37,Roubo em Transporte Coletivo
São Sebastião,2018,107,Furto em Veículo
São Sebastião,2018,29,Homicídio
São Sebastião,2018,0,LCSM (Lesão Corporal Seguida de Morte)
São Sebastião,2018,0,Latrocínio
São Sebastião,2018,1420,Roubo a Transeunte
São Sebastião,2018,126,Roubo de Veículo
São Sebastião,2018,149,Roubo em Comércio
São Sebastião,2018,21,Roubo em Transporte Coletivo
São Sebastião,2019,93,Furto em Veículo
São Sebastião,2019,26,Homicídio
São Sebastião,2019,0,LCSM (Lesão Corporal Seguida de Morte)
São Sebastião,2019,0,Latrocínio
São Sebastião,2019,942,Roubo a Transeunte
São Sebastião,2019,103,Roubo de Veículo
São Sebastião,2019,61,Roubo em Comércio
São Sebastião,2019,15,Roubo em Transporte Coletivo
São Sebastião,2020,61,Furto em Veículo
São Sebastião,2020,17,Homicídio
São Sebastião,2020,0,LCSM (Lesão Corporal Seguida de Morte)
São Sebastião,2020,1,Latrocínio
São Sebastião,2020,687,Roubo a Transeunte
São Sebastião,2020,88,Roubo de Veículo
São Sebastião,2020,48,Roubo em Comércio
São Sebastião,2020,8,Roubo em Transporte Coletivo
São Sebastião,2021,62,Furto em Veículo
São Sebastião,2021,20,Homicídio
São Sebastião,2021,1,LCSM (Lesão Corporal Seguida de Morte)
São Sebastião,2021,3,Latrocínio
São Sebastião,2021,443,Roubo a Transeunte
São Sebastião,2021,63,Roubo de Veículo
São Sebastião,2021,27,Roubo em Comércio
São Sebastião,2021,1,Roubo em Transporte Coletivo
São Sebastião,2022,73,Furto em Veículo
São Sebastião,2022,22,Homicídio
São Sebastião,2022,0,LCSM (Lesão Corporal Seguida de Morte)
São Sebastião,2022,2,Latrocínio
São Sebastião,2022,426,Roubo a Transeunte
São Sebastião,2022,34,Roubo de Veículo
São Sebastião,2022,39,Roubo em Comércio
São Sebastião,2022,4,Roubo em Transporte Coletivo
São Sebastião,2023,80,Furto em Veículo
São Sebastião,2023,15,Homicídio
São Sebastião,2023,0,LCSM (Lesão Corporal Seguida de Morte)
São Sebastião,2023,1,Latrocínio
São Sebastião,2023,456,Roubo a Transeunte
São Sebastião,2023,28,Roubo de Veículo
São Sebastião,2023,30,Roubo em Comércio
São Sebastião,2023,0,Roubo em Transporte Coletivo
São Sebastião,2024,56,Furto em Veículo
São Sebastião,2024,8,Homicídio
